RECSEQ	EMPPID	ORDER_ID	SUB_DATE	PROFILE_ID	LINEITEMS	CREATE_DATE	UPDATE_DATE	START_DATE	PURCHASERID	ORDITEMQTY	ORDTDOL	TAX	GRANDTOTAL	EULAACCEPT	LOAD_DATE
0000000130	0000059706	o676617	2012/05/30 00:00:00	4437494	1	2012/05/30 00:00:00	2012/05/30 00:00:00	2012/05/30 00:00:00	4437494	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000131	0000059706	o9014756	2015/05/20 00:00:00	4437494	1	2015/05/20 00:00:00	2018/05/20 00:00:00	2015/05/20 00:00:00	4437494	1	450.00	39.94	489.94	Y	2019/10/25 00:00:00
0000000132	0000059823	o4138244	2014/01/28 00:00:00	11030014	1	2014/01/28 00:00:00	2014/01/28 00:00:00	2014/01/28 00:00:00	11030014	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000133	0000059823	o4949097	2014/01/28 00:00:00	11030014	1	2014/01/28 00:00:00	2014/01/28 00:00:00	2014/01/28 00:00:00	11030014	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000134	0000060161	o4301722	2013/11/23 00:00:00	11302770	1	2013/11/23 00:00:00	2016/11/23 00:00:00	2013/11/23 00:00:00	11302770	1	337.50	29.95	367.45	Y	2019/10/25 00:00:00
0000000135	0000060350	o1774070	2013/01/03 00:00:00	6681526	1	2013/01/03 00:00:00	2013/01/03 00:00:00	2013/01/03 00:00:00	6681526	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000136	0000060350	o1774071	2013/01/15 00:00:00	6681526	2	2013/01/15 00:00:00	2013/02/13 00:00:00	2013/01/15 00:00:00	6681526	2	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000137	0000060350	o1816333	2016/08/18 00:00:00	6681526	1	2016/08/18 00:00:00	2017/08/18 00:00:00	2016/08/18 00:00:00	6681526	1	320.00	28.40	348.40	Y	2019/10/25 00:00:00
0000000138	0000060350	o1920801	2013/02/14 00:00:00	6681526	1	2013/02/14 00:00:00	2016/08/01 00:00:00	2013/02/14 00:00:00	6681526	1	576.00	34.56	610.56	Y	2019/10/25 00:00:00
0000000139	0000060350	o73001639	2019/01/10 00:00:00	6681526	1	2019/01/10 00:00:00	2019/01/10 00:00:00	2019/01/10 00:00:00	6681526	1	320.00	28.40	348.40	Y	2019/10/25 00:00:00
0000000140	0000060608	o1773575	2014/12/16 00:00:00	2208713	1	2014/12/16 00:00:00	2016/08/01 00:00:00	2015/02/27 00:00:00	2208713	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000000141	0000060608	o4821335	2014/02/27 00:00:00	2208713	1	2014/02/27 00:00:00	2015/02/27 00:00:00	2014/02/27 00:00:00	2208713	1	200.00	0.00	200.00	Y	2019/10/25 00:00:00
0000000142	0000060608	o503776	2013/01/02 00:00:00	2208713	1	2013/01/02 00:00:00	2014/01/02 00:00:00	2013/01/02 00:00:00	2208713	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000143	0000060623	o292724	2011/09/07 00:00:00	1414200	1	2011/09/07 00:00:00	2012/12/01 00:00:00	2011/09/07 00:00:00	1414200	1	187.50	16.64	204.14	Y	2019/10/25 00:00:00
0000000144	0000060623	o9803348	2015/08/05 00:00:00	1414200	1	2015/08/05 00:00:00	2016/02/11 00:00:00	2015/08/05 00:00:00	1414200	1	184.43	12.91	197.34	Y	2019/10/25 00:00:00
0000000145	0000060732	o380101	2011/10/05 00:00:00	1712014	1	2011/10/05 00:00:00	2012/12/01 00:00:00	2011/10/05 00:00:00	1712014	1	300.00	26.63	326.63	Y	2019/10/25 00:00:00
0000000146	0000060732	o400830	2013/01/02 00:00:00	1712014	1	2013/01/02 00:00:00	2014/01/02 00:00:00	2013/01/02 00:00:00	1712014	1	375.00	0.00	375.00	Y	2019/10/25 00:00:00
0000000147	0000060732	o7644427	2014/09/10 00:00:00	1712014	1	2014/09/10 00:00:00	2015/09/10 00:00:00	2014/09/10 00:00:00	1712014	1	187.50	0.00	187.50	Y	2019/10/25 00:00:00
0000000148	0000060747	o1947607	2013/02/22 00:00:00	7216220	1	2013/02/22 00:00:00	2014/02/22 00:00:00	2013/02/22 00:00:00	7216220	1	500.00	44.38	544.38	Y	2019/10/25 00:00:00
0000000149	0000060747	o2364015	2013/04/18 00:00:00	7216220	1	2013/04/18 00:00:00	2014/04/18 00:00:00	2013/04/18 00:00:00	7216220	1	500.00	44.38	544.38	Y	2019/10/25 00:00:00
0000000150	0000060747	o2610297	2013/05/29 00:00:00	7216220	1	2013/05/29 00:00:00	2014/05/29 00:00:00	2013/05/29 00:00:00	7216220	2	375.00	33.28	408.28	Y	2019/10/25 00:00:00
0000000151	0000060747	o4820458	2014/01/31 00:00:00	7216220	1	2014/01/31 00:00:00	2016/02/11 00:00:00	2014/02/22 00:00:00	7216220	1	582.21	51.68	633.89	Y	2019/10/25 00:00:00
0000000152	0000060747	o5620275	2014/03/28 00:00:00	7216220	1	2014/03/28 00:00:00	2016/02/11 00:00:00	2014/04/18 00:00:00	7216220	1	429.64	38.13	467.77	Y	2019/10/25 00:00:00
0000000153	0000060747	o7754547	2014/09/22 00:00:00	7216220	1	2014/09/22 00:00:00	2016/02/11 00:00:00	2014/09/22 00:00:00	7216220	1	204.06	18.11	222.17	Y	2019/10/25 00:00:00
0000000154	0000060777	o59510683	2017/06/14 00:00:00	305942102	1	2017/06/14 00:00:00	2018/06/14 00:00:00	2017/06/14 00:00:00	305942102	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000155	0000060777	o73558741	2019/02/07 00:00:00	305942102	1	2019/02/07 00:00:00	2019/02/07 00:00:00	2019/02/07 00:00:00	305942102	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000156	0000061003	o1607254	2012/11/19 00:00:00	6282669	1	2012/11/19 00:00:00	2012/11/19 00:00:00	2012/11/19 00:00:00	6282669	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000157	0000061003	o2924636	2013/07/04 00:00:00	6282669	1	2013/07/04 00:00:00	2013/07/04 00:00:00	2013/07/04 00:00:00	6282669	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000158	0000061746	o1630734	2012/11/26 00:00:00	6321032	1	2012/11/26 00:00:00	2013/11/26 00:00:00	2012/11/26 00:00:00	6321032	1	500.00	44.38	544.38	Y	2019/10/25 00:00:00
0000000159	0000061746	o4071288	2013/11/27 00:00:00	6321032	1	2013/11/27 00:00:00	2014/11/27 00:00:00	2013/11/27 00:00:00	6321032	1	400.00	35.50	435.50	Y	2019/10/25 00:00:00
0000000160	0000061746	o7493684	2014/12/09 00:00:00	6321032	1	2014/12/09 00:00:00	2016/08/01 00:00:00	2014/12/09 00:00:00	6321032	1	187.50	16.64	204.14	Y	2019/10/25 00:00:00
0000000161	0000061893	o3333560	2013/08/12 00:00:00	8236096	1	2013/08/12 00:00:00	2013/08/12 00:00:00	2013/08/12 00:00:00	8236096	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000162	0000061901	o586001	2014/04/30 00:00:00	3701486	1	2014/04/30 00:00:00	2014/04/30 00:00:00	2014/04/30 00:00:00	3701486	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000163	0000062243	o4659111	2014/01/07 00:00:00	11936366	1	2014/01/07 00:00:00	2015/01/07 00:00:00	2014/01/07 00:00:00	11936366	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000164	0000062431	o11630048	2015/05/14 00:00:00	587939	1	2015/05/14 00:00:00	2016/08/01 00:00:00	2015/07/10 00:00:00	587939	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000165	0000062431	o12766887	2016/10/11 00:00:00	587939	1	2016/10/11 00:00:00	2017/10/11 00:00:00	2016/10/11 00:00:00	587939	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000166	0000062431	o1420298	2012/10/05 00:00:00	587939	1	2012/10/05 00:00:00	2013/07/10 00:00:00	2012/07/10 00:00:00	587939	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000167	0000062431	o211385	2011/07/10 00:00:00	587939	1	2011/07/10 00:00:00	2012/10/18 00:00:00	2011/07/10 00:00:00	587939	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000168	0000062431	o2490413	2013/05/10 00:00:00	587939	1	2013/05/10 00:00:00	2014/07/10 00:00:00	2013/07/10 00:00:00	587939	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000169	0000062431	o31603698	2018/12/12 00:00:00	587939	1	2018/12/12 00:00:00	2018/12/12 00:00:00	2018/12/12 00:00:00	587939	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000170	0000062431	o6160454	2014/05/22 00:00:00	587939	1	2014/05/22 00:00:00	2015/07/10 00:00:00	2014/07/10 00:00:00	587939	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000171	0000062586	o2476721	2013/07/12 00:00:00	7114053	1	2013/07/12 00:00:00	2014/07/12 00:00:00	2013/07/12 00:00:00	7114053	1	187.50	16.64	204.14	Y	2019/10/25 00:00:00
0000000172	0000062954	o57394594	2018/11/03 00:00:00	298625961	1	2018/11/03 00:00:00	2018/11/03 00:00:00	2018/11/03 00:00:00	298625961	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000173	0000063151	o1542055	2012/10/24 00:00:00	6041220	1	2012/10/24 00:00:00	2012/10/24 00:00:00	2012/10/24 00:00:00	6041220	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000174	0000063151	o1542059	2013/01/03 00:00:00	6041220	1	2013/01/03 00:00:00	2014/01/03 00:00:00	2013/01/03 00:00:00	6041220	1	187.50	13.83	201.33	Y	2019/10/25 00:00:00
0000000175	0000063151	o1774377	2013/01/18 00:00:00	6041220	1	2013/01/18 00:00:00	2015/01/18 00:00:00	2013/01/18 00:00:00	6041220	5	2109.40	155.57	2264.97	Y	2019/10/25 00:00:00
0000000176	0000063876	o12902581	2015/09/01 00:00:00	100023995	1	2015/09/01 00:00:00	2016/09/01 00:00:00	2015/09/01 00:00:00	100023995	1	250.00	20.94	270.94	Y	2019/10/25 00:00:00
0000000177	0000063876	o12902638	2015/09/01 00:00:00	100023995	1	2015/09/01 00:00:00	2016/02/11 00:00:00	2015/09/01 00:00:00	100023995	1	77.34	6.47	83.81	Y	2019/10/25 00:00:00
0000000178	0000064028	o8040678	2014/10/13 00:00:00	34611336	1	2014/10/13 00:00:00	2014/10/13 00:00:00	2014/10/13 00:00:00	34611336	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000179	0000064460	o10902294	2015/04/14 00:00:00	16100249	1	2015/04/14 00:00:00	2016/02/11 00:00:00	2015/04/14 00:00:00	16100249	1	300.20	25.89	326.09	Y	2019/10/25 00:00:00
0000000180	0000064460	o5890764	2014/04/18 00:00:00	16100249	1	2014/04/18 00:00:00	2014/04/18 00:00:00	2014/04/18 00:00:00	16100249	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000181	0000064466	o56651566	2017/03/17 00:00:00	298044954	1	2017/03/17 00:00:00	2018/03/17 00:00:00	2017/03/17 00:00:00	298044954	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000000182	0000064466	o56931084	2017/03/15 00:00:00	298044954	1	2017/03/15 00:00:00	2017/03/17 00:00:00	2017/03/15 00:00:00	298044954	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000183	0000064518	o18878217	2017/05/01 00:00:00	215051141	2	2017/05/01 00:00:00	2018/05/01 00:00:00	2017/05/01 00:00:00	215051141	2	500.00	0.00	500.00	Y	2019/10/25 00:00:00
0000000184	0000064640	o60470768	2017/08/04 00:00:00	35430530	1	2017/08/04 00:00:00	2018/11/17 00:00:00	2017/11/17 00:00:00	35430530	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000185	0000064640	o8548074	2018/11/29 00:00:00	35430530	1	2018/11/29 00:00:00	2018/11/29 00:00:00	2018/11/29 00:00:00	35430530	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000186	0000064640	o8551572	2014/11/17 00:00:00	35430530	1	2014/11/17 00:00:00	2017/11/17 00:00:00	2014/11/17 00:00:00	35430530	1	450.00	39.94	489.94	Y	2019/10/25 00:00:00
0000000187	0000064750	o7140198	2014/08/07 00:00:00	30211943	1	2014/08/07 00:00:00	2015/08/07 00:00:00	2014/08/07 00:00:00	30211943	1	187.50	16.64	204.14	Y	2019/10/25 00:00:00
0000000188	0000064750	o7140205	2014/08/07 00:00:00	30211943	1	2014/08/07 00:00:00	2014/08/08 00:00:00	2014/08/07 00:00:00	30211943	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000189	0000064750	o7140225	2014/08/07 00:00:00	30211943	1	2014/08/07 00:00:00	2015/08/07 00:00:00	2014/08/07 00:00:00	30211943	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000190	0000064750	o7224945	2015/08/07 00:00:00	30211943	1	2015/08/07 00:00:00	2016/08/07 00:00:00	2015/08/07 00:00:00	30211943	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000191	0000064827	o1662686	2012/12/05 00:00:00	6405656	1	2012/12/05 00:00:00	2013/12/05 00:00:00	2012/12/05 00:00:00	6405656	1	187.50	0.00	187.50	Y	2019/10/25 00:00:00
0000000192	0000064942	o3596311	2013/09/06 00:00:00	10057574	1	2013/09/06 00:00:00	2013/09/06 00:00:00	2013/09/06 00:00:00	10057574	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000193	0000064983	o13091189	2016/07/11 00:00:00	100237259	1	2016/07/11 00:00:00	2017/07/11 00:00:00	2016/07/11 00:00:00	100237259	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000194	0000065246	o11631013	2015/06/29 00:00:00	37242105	1	2015/06/29 00:00:00	2016/02/11 00:00:00	2015/06/29 00:00:00	37242105	1	148.22	13.16	161.38	Y	2019/10/25 00:00:00
0000000195	0000065246	o9740177	2015/01/30 00:00:00	37242105	1	2015/01/30 00:00:00	2016/02/01 00:00:00	2015/01/30 00:00:00	37242105	1	800.00	71.00	871.00	Y	2019/10/25 00:00:00
0000000196	0000065308	o4233986	2013/11/16 00:00:00	11174975	1	2013/11/16 00:00:00	2013/11/16 00:00:00	2013/11/16 00:00:00	11174975	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000197	0000065771	o12505651	2015/08/14 00:00:00	9658789	1	2015/08/14 00:00:00	2016/08/14 00:00:00	2015/08/14 00:00:00	9658789	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000198	0000065771	o20424639	2016/08/22 00:00:00	9658789	1	2016/08/22 00:00:00	2017/08/22 00:00:00	2016/08/22 00:00:00	9658789	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000199	0000065771	o3364121	2013/08/14 00:00:00	9658789	1	2013/08/14 00:00:00	2014/08/14 00:00:00	2013/08/14 00:00:00	9658789	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000200	0000065771	o6820323	2014/07/23 00:00:00	9658789	1	2014/07/23 00:00:00	2015/08/14 00:00:00	2014/08/14 00:00:00	9658789	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000201	0000065771	o72758804	2018/12/26 00:00:00	9658789	1	2018/12/26 00:00:00	2018/12/26 00:00:00	2018/12/26 00:00:00	9658789	1	250.00	22.19	272.19	Y	2019/10/25 00:00:00
0000000202	0000065870	o9860725	2015/02/20 00:00:00	37242824	1	2015/02/20 00:00:00	2015/02/20 00:00:00	2015/02/20 00:00:00	37242824	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000203	0000066526	o3893979	2013/10/11 00:00:00	10588745	1	2013/10/11 00:00:00	2013/10/11 00:00:00	2013/10/11 00:00:00	10588745	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000204	0000066555	o5902802	2014/04/10 00:00:00	16099453	1	2014/04/10 00:00:00	2014/04/10 00:00:00	2014/04/10 00:00:00	16099453	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000205	0000066580	o590515	2012/02/07 00:00:00	3358404	1	2012/02/07 00:00:00	2012/02/07 00:00:00	2012/02/07 00:00:00	3358404	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000206	0000066596	o1490130	2012/10/09 00:00:00	5908557	1	2012/10/09 00:00:00	2013/10/09 00:00:00	2012/10/09 00:00:00	5908557	1	212.50	18.86	231.36	Y	2019/10/25 00:00:00
0000000207	0000066596	o1501623	2014/08/18 00:00:00	5908557	1	2014/08/18 00:00:00	2016/08/01 00:00:00	2014/10/09 00:00:00	5908557	1	187.50	16.64	204.14	Y	2019/10/25 00:00:00
0000000208	0000066596	o3530467	2013/09/06 00:00:00	5908557	1	2013/09/06 00:00:00	2014/10/09 00:00:00	2013/10/09 00:00:00	5908557	1	200.00	17.75	217.75	Y	2019/10/25 00:00:00
0000000209	0000066621	o4743560	2014/01/15 00:00:00	12076953	1	2014/01/15 00:00:00	2015/01/15 00:00:00	2014/01/15 00:00:00	12076953	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000210	0000066621	o4743611	2015/01/23 00:00:00	12076953	1	2015/01/23 00:00:00	2016/08/01 00:00:00	2015/01/23 00:00:00	12076953	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000211	0000066621	o72956685	2019/01/08 00:00:00	12076953	1	2019/01/08 00:00:00	2019/01/08 00:00:00	2019/01/08 00:00:00	12076953	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000212	0000066621	o9665185	2016/08/04 00:00:00	12076953	1	2016/08/04 00:00:00	2017/08/04 00:00:00	2016/08/04 00:00:00	12076953	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000213	0000066651	o2944131	2013/07/07 00:00:00	9014960	1	2013/07/07 00:00:00	2013/07/07 00:00:00	2013/07/07 00:00:00	9014960	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000214	0000067120	o7394966	2014/08/22 00:00:00	30502607	1	2014/08/22 00:00:00	2017/08/22 00:00:00	2014/08/22 00:00:00	30502607	1	450.00	38.81	488.81	Y	2019/10/25 00:00:00
0000000215	0000067120	o7395021	2014/10/10 00:00:00	30502607	1	2014/10/10 00:00:00	2016/02/11 00:00:00	2014/10/10 00:00:00	30502607	1	145.54	12.55	158.09	Y	2019/10/25 00:00:00
0000000216	0000067520	o12190800	2015/08/24 00:00:00	99515801	1	2015/08/24 00:00:00	2015/08/27 00:00:00	2015/08/24 00:00:00	99515801	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000217	0000067520	o12190855	2015/08/26 00:00:00	99515801	1	2015/08/26 00:00:00	2016/08/26 00:00:00	2015/08/26 00:00:00	99515801	1	187.50	16.17	203.67	Y	2019/10/25 00:00:00
0000000218	0000067520	o4914618	2015/08/17 00:00:00	99515801	1	2015/08/17 00:00:00	2015/08/25 00:00:00	2015/08/17 00:00:00	99515801	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000219	0000067812	o2568762	2013/05/16 00:00:00	8371165	1	2013/05/16 00:00:00	2013/05/16 00:00:00	2013/05/16 00:00:00	8371165	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000220	0000067812	o2610247	2013/05/28 00:00:00	8371165	1	2013/05/28 00:00:00	2014/05/28 00:00:00	2013/05/28 00:00:00	8371165	1	720.00	62.10	782.10	Y	2019/10/25 00:00:00
0000000221	0000067812	o5620482	2014/04/04 00:00:00	8371165	1	2014/04/04 00:00:00	2015/05/28 00:00:00	2014/05/28 00:00:00	8371165	1	640.00	55.20	695.20	Y	2019/10/25 00:00:00
0000000222	0000067948	o4411797	2013/12/06 00:00:00	11503015	1	2013/12/06 00:00:00	2013/12/06 00:00:00	2013/12/06 00:00:00	11503015	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000223	0000068124	o10573819	2015/07/30 00:00:00	3909116	1	2015/07/30 00:00:00	2016/02/11 00:00:00	2015/07/30 00:00:00	3909116	1	190.57	16.43	207.00	Y	2019/10/25 00:00:00
0000000224	0000068124	o653559	2012/04/17 00:00:00	3909116	1	2012/04/17 00:00:00	2015/04/17 00:00:00	2012/04/17 00:00:00	3909116	1	1080.00	93.15	1173.15	Y	2019/10/25 00:00:00
0000000225	0000068124	o653565	2015/03/23 00:00:00	3909116	1	2015/03/23 00:00:00	2015/03/23 00:00:00	2015/03/23 00:00:00	3909116	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000226	0000068124	o7140135	2014/08/05 00:00:00	3909116	1	2014/08/05 00:00:00	2016/02/11 00:00:00	2015/04/17 00:00:00	3909116	1	111.58	9.63	121.21	Y	2019/10/25 00:00:00
0000000227	0000068128	o57087305	2017/03/22 00:00:00	298241631	1	2017/03/22 00:00:00	2018/03/22 00:00:00	2017/03/22 00:00:00	298241631	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000228	0000068128	o57087436	2018/03/16 00:00:00	298241631	1	2018/03/16 00:00:00	2019/03/22 00:00:00	2018/03/22 00:00:00	298241631	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000229	0000068128	o74375660	2019/03/20 00:00:00	298241631	1	2019/03/20 00:00:00	2019/03/22 00:00:00	2019/03/22 00:00:00	298241631	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000230	0000068170	o13261515	2015/09/30 00:00:00	100650627	1	2015/09/30 00:00:00	2016/09/30 00:00:00	2015/09/30 00:00:00	100650627	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000231	0000068235	o3373643	2013/08/16 00:00:00	9701118	1	2013/08/16 00:00:00	2014/08/16 00:00:00	2013/08/16 00:00:00	9701118	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000232	0000068235	o3373702	2015/06/02 00:00:00	9701118	1	2015/06/02 00:00:00	2016/08/16 00:00:00	2015/08/16 00:00:00	9701118	1	250.00	21.56	271.56	Y	2019/10/25 00:00:00
0000000233	0000068235	o6160590	2014/05/29 00:00:00	9701118	1	2014/05/29 00:00:00	2015/08/16 00:00:00	2014/08/16 00:00:00	9701118	1	200.00	17.25	217.25	Y	2019/10/25 00:00:00
0000000234	0000068719	o1922417	2013/03/28 00:00:00	7447042	2	2013/03/28 00:00:00	2014/03/28 00:00:00	2013/03/28 00:00:00	7447042	2	750.00	0.00	750.00	Y	2019/10/25 00:00:00
0000000235	0000068719	o1977613	2013/03/26 00:00:00	7447042	2	2013/03/26 00:00:00	2013/03/28 00:00:00	2013/03/26 00:00:00	7447042	2	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000236	0000068719	o4821336	2014/02/27 00:00:00	7447042	1	2014/02/27 00:00:00	2015/03/28 00:00:00	2014/03/28 00:00:00	7447042	1	400.00	0.00	400.00	Y	2019/10/25 00:00:00
0000000237	0000068719	o6269451	2014/05/13 00:00:00	7447042	1	2014/05/13 00:00:00	2017/05/13 00:00:00	2014/05/13 00:00:00	7447042	1	450.00	0.00	450.00	Y	2019/10/25 00:00:00
0000000238	0000069040	o664999	2012/05/21 00:00:00	4384463	1	2012/05/21 00:00:00	2012/05/21 00:00:00	2012/05/21 00:00:00	4384463	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000239	0000069040	o665000	2012/07/12 00:00:00	4384463	3	2012/07/12 00:00:00	2013/07/12 00:00:00	2012/07/12 00:00:00	4384463	3	988.00	80.28	1068.28	Y	2019/10/25 00:00:00
0000000240	0000069435	o5114839	2014/02/11 00:00:00	12623720	1	2014/02/11 00:00:00	2015/02/11 00:00:00	2014/02/11 00:00:00	12623720	1	200.00	14.00	214.00	Y	2019/10/25 00:00:00
0000000241	0000069445	o1490689	2012/10/23 00:00:00	6019040	1	2012/10/23 00:00:00	2013/10/23 00:00:00	2012/10/23 00:00:00	6019040	1	212.50	14.88	227.38	Y	2019/10/25 00:00:00
0000000242	0000069445	o3530468	2013/09/06 00:00:00	6019040	1	2013/09/06 00:00:00	2014/10/23 00:00:00	2013/10/23 00:00:00	6019040	1	200.00	14.00	214.00	Y	2019/10/25 00:00:00
0000000243	0000069445	o8120843	2014/11/19 00:00:00	6019040	1	2014/11/19 00:00:00	2017/11/19 00:00:00	2014/11/19 00:00:00	6019040	1	450.00	31.50	481.50	Y	2019/10/25 00:00:00
0000000244	0000069544	o10286503	2015/03/04 00:00:00	38006822	1	2015/03/04 00:00:00	2015/03/04 00:00:00	2015/03/04 00:00:00	38006822	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000245	0000069668	o73103259	2019/01/14 00:00:00	379723323	1	2019/01/14 00:00:00	2019/01/14 00:00:00	2019/01/14 00:00:00	379723323	1	187.50	15.00	202.50	Y	2019/10/25 00:00:00
0000000246	0000069673	o5778670	2014/03/31 00:00:00	15922267	1	2014/03/31 00:00:00	2014/03/31 00:00:00	2014/03/31 00:00:00	15922267	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000247	0000070087	o9443436	2015/01/13 00:00:00	36697837	1	2015/01/13 00:00:00	2015/01/13 00:00:00	2015/01/13 00:00:00	36697837	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000248	0000070325	o5251242	2014/02/24 00:00:00	12846729	1	2014/02/24 00:00:00	2014/02/24 00:00:00	2014/02/24 00:00:00	12846729	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000249	0000070325	o5584378	2014/03/14 00:00:00	15605304	1	2014/03/14 00:00:00	2014/03/14 00:00:00	2014/03/14 00:00:00	15605304	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000250	0000070437	o5560485	2014/03/12 00:00:00	15561082	1	2014/03/12 00:00:00	2014/03/12 00:00:00	2014/03/12 00:00:00	15561082	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000251	0000070824	o10303036	2015/03/05 00:00:00	38027695	1	2015/03/05 00:00:00	2016/08/01 00:00:00	2015/03/05 00:00:00	38027695	1	250.00	21.88	271.88	Y	2019/10/25 00:00:00
0000000252	0000070871	o4251728	2013/11/18 00:00:00	10037896	1	2013/11/18 00:00:00	2013/11/18 00:00:00	2013/11/18 00:00:00	10037896	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000253	0000070952	o1614105	2012/11/14 00:00:00	6233976	1	2012/11/14 00:00:00	2013/11/14 00:00:00	2012/11/14 00:00:00	6233976	1	187.50	16.41	203.91	Y	2019/10/25 00:00:00
0000000254	0000070952	o3531497	2013/10/14 00:00:00	6233976	1	2013/10/14 00:00:00	2014/11/14 00:00:00	2013/11/14 00:00:00	6233976	1	150.00	13.13	163.13	Y	2019/10/25 00:00:00
0000000255	0000070952	o7085230	2015/01/14 00:00:00	6233976	1	2015/01/14 00:00:00	2015/01/14 00:00:00	2015/01/14 00:00:00	6233976	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000000256	0000070965	o10506883	2015/05/07 00:00:00	3427779	1	2015/05/07 00:00:00	2018/05/20 00:00:00	2015/05/20 00:00:00	3427779	1	450.00	39.38	489.38	Y	2019/10/25 00:00:00
0000000257	0000070965	o591750	2013/05/20 00:00:00	3427779	1	2013/05/20 00:00:00	2015/05/20 00:00:00	2013/05/20 00:00:00	3427779	1	375.00	30.00	405.00	Y	2019/10/25 00:00:00
0000000258	0000070965	o600310	2012/02/14 00:00:00	3427779	1	2012/02/14 00:00:00	2013/02/14 00:00:00	2012/02/14 00:00:00	3427779	1	212.50	18.59	231.09	Y	2019/10/25 00:00:00
