,0,Zipcode,Zipcode Area,0,,,,,,,
5590,31032,31032,151.674 sq mi,151.674 sq mi,,,,,,,
5591,30316,30316,0.054 sq mi,0.054 sq mi,,,,,,,
5592,30286,30286,194.193 sq mi,194.193 sq mi,,,,,,,
5593,30204,30204,124.894 sq mi,124.894 sq mi,,,,,,,
5594,30135,30135,83.755 sq mi,83.755 sq mi,,,,,,,
5595,60643,60643,0.013 sq mi,0.013 sq mi,,,,,,,
5596,36571,36571,45.631 sq mi,45.631 sq mi,,,,,,,
5597,95354,95354,7.341 sq mi,7.341 sq mi,,,,,,,
5598,55362,55362,61.162 sq mi,61.162 sq mi,,,,,,,
5599,54157,54157,88.685 sq mi,88.685 sq mi,,,,,,,
5600,36603,36603,6.426 sq mi,6.426 sq mi,,,,,,,
5601,30354,30354,0.024 sq mi,0.024 sq mi,,,,,,,
5602,20906,20906,0.077 sq mi,0.077 sq mi,,,,,,,
5603,97420,97420,18.943 sq mi,18.943 sq mi,,,,,,,
5604,65548,65548,159.98 sq mi,159.98 sq mi,,,,,,,
5605,30742,30742,3.35 sq mi,3.35 sq mi,,,,,,,
5606,30035,30035,0.054 sq mi,0.054 sq mi,,,,,,,
5607,33625,33625,9.149 sq mi,9.149 sq mi,,,,,,,
5608,30633,30633,99.977 sq mi,99.977 sq mi,,,,,,,
5609,25313,25313,20.803 sq mi,20.803 sq mi,,,,,,,
5610,97215,97215,2.272 sq mi,2.272 sq mi,,,,,,,
5611,72114,72114,1.137 sq mi,1.137 sq mi,,,,,,,
5612,31820,31820,39.965 sq mi,39.965 sq mi,,,,,,,
5613,10312,10312,7.679 sq mi,7.679 sq mi,,,,,,,
5614,93111,93111,8.11 sq mi,8.11 sq mi,,,,,,,
5615,30439,30439,5.701 sq mi,5.701 sq mi,,,,,,,
5616,30269,30269,25.083 sq mi,25.083 sq mi,,,,,,,
5617,30222,30222,144.53 sq mi,144.53 sq mi,,,,,,,
5618,37115,37115,21.289 sq mi,21.289 sq mi,,,,,,,
5619,29928,29928,6.878 sq mi,6.878 sq mi,,,,,,,
5620,30747,30747,183.036 sq mi,183.036 sq mi,,,,,,,
5621,95209,95209,0.188 sq mi,0.188 sq mi,,,,,,,
5622,37072,37072,0.214 sq mi,0.214 sq mi,,,,,,,
5623,36203,36203,38.268 sq mi,38.268 sq mi,,,,,,,
5624,22303,22303,1.457 sq mi,1.457 sq mi,,,,,,,
5625,30361,30361,0 sq mi,0 sq mi,,,,,,,
5626,98042,98042,1.208 sq mi,1.208 sq mi,,,,,,,
5627,30179,30179,74.793 sq mi,74.793 sq mi,,,,,,,
5628,11576,11576,0.281 sq mi,0.281 sq mi,,,,,,,
5629,32927,32927,21.939 sq mi,21.939 sq mi,,,,,,,
5630,30248,30248,70.573 sq mi,70.573 sq mi,,,,,,,
5631,15220,15220,0.056 sq mi,0.056 sq mi,,,,,,,
5632,31553,31553,1.715 sq mi,1.715 sq mi,,,,,,,
5633,97470,97470,1.524 sq mi,1.524 sq mi,,,,,,,
5634,83815,83815,16.194 sq mi,16.194 sq mi,,,,,,,
5635,67203,67203,7.094 sq mi,7.094 sq mi,,,,,,,
5636,33179,33179,5.034 sq mi,5.034 sq mi,,,,,,,
5637,33487,33487,6.545 sq mi,6.545 sq mi,,,,,,,
5638,94565,94565,3.691 sq mi,3.691 sq mi,,,,,,,
5639,58502,58502,0 sq mi,0 sq mi,,,,,,,
5640,58249,58249,3.536 sq mi,3.536 sq mi,,,,,,,
5641,97089,97089,0.205 sq mi,0.205 sq mi,,,,,,,
5642,30066,30066,27.244 sq mi,27.244 sq mi,,,,,,,
5643,34668,34668,15.52 sq mi,15.52 sq mi,,,,,,,
5644,30813,30813,49.678 sq mi,49.678 sq mi,,,,,,,
5645,16652,16652,176.801 sq mi,176.801 sq mi,,,,,,,
5646,32925,32925,3.107 sq mi,3.107 sq mi,,,,,,,
5647,84660,84660,0.249 sq mi,0.249 sq mi,,,,,,,
5648,45324,45324,0.235 sq mi,0.235 sq mi,,,,,,,
5649,39309,39309,0.036 sq mi,0.036 sq mi,,,,,,,
5650,30642,30642,15.389 sq mi,15.389 sq mi,,,,,,,
5651,54220,54220,98.627 sq mi,98.627 sq mi,,,,,,,
5652,17064,17064,0 sq mi,0 sq mi,,,,,,,
5653,60632,60632,0.048 sq mi,0.048 sq mi,,,,,,,
5654,30290,30290,17.869 sq mi,17.869 sq mi,,,,,,,
5655,46012,46012,32.492 sq mi,32.492 sq mi,,,,,,,
5656,19004,19004,0.007 sq mi,0.007 sq mi,,,,,,,
5657,97212,97212,2.729 sq mi,2.729 sq mi,,,,,,,
5658,39565,39565,2.797 sq mi,2.797 sq mi,,,,,,,
5659,40962,40962,371.039 sq mi,371.039 sq mi,,,,,,,
5660,96822,96822,0 sq mi,0 sq mi,,,,,,,
5661,30241,30241,111.367 sq mi,111.367 sq mi,,,,,,,
5662,27330,27330,2.766 sq mi,2.766 sq mi,,,,,,,
5663,27127,27127,0.218 sq mi,0.218 sq mi,,,,,,,
5664,31024,31024,335.81 sq mi,335.81 sq mi,,,,,,,
5665,30531,30531,38.341 sq mi,38.341 sq mi,,,,,,,
5666,92026,92026,0 sq mi,0 sq mi,,,,,,,
5667,59860,59860,242.796 sq mi,242.796 sq mi,,,,,,,
5668,37331,37331,41.549 sq mi,41.549 sq mi,,,,,,,
5669,37803,37803,97.534 sq mi,97.534 sq mi,,,,,,,
5670,26385,26385,61.627 sq mi,61.627 sq mi,,,,,,,
5671,96343,96343,0 sq mi,0 sq mi,,,,,,,
5672,31805,31805,70.821 sq mi,70.821 sq mi,,,,,,,
5673,31008,31008,0.376 sq mi,0.376 sq mi,,,,,,,
5674,30294,30294,32.361 sq mi,32.361 sq mi,,,,,,,
5675,48371,48371,42.724 sq mi,42.724 sq mi,,,,,,,
5676,31730,31730,252.835 sq mi,252.835 sq mi,,,,,,,
5677,12540,12540,0.3 sq mi,0.3 sq mi,,,,,,,
5678,26241,26241,129.407 sq mi,129.407 sq mi,,,,,,,
5679,51501,51501,2.354 sq mi,2.354 sq mi,,,,,,,
5680,76005,76005,0 sq mi,0 sq mi,,,,,,,
5681,15132,15132,5.646 sq mi,5.646 sq mi,,,,,,,
5682,15206,15206,4.776 sq mi,4.776 sq mi,,,,,,,
5683,13676,13676,1.473 sq mi,1.473 sq mi,,,,,,,
5684,36054,36054,24.348 sq mi,24.348 sq mi,,,,,,,
5685,64139,64139,4.088 sq mi,4.088 sq mi,,,,,,,
5686,59937,59937,300.735 sq mi,300.735 sq mi,,,,,,,
5687,19073,19073,20.7 sq mi,20.7 sq mi,,,,,,,
5688,29728,29728,96.937 sq mi,96.937 sq mi,,,,,,,
5689,91030,91030,3.411 sq mi,3.411 sq mi,,,,,,,
5690,83646,83646,0.171 sq mi,0.171 sq mi,,,,,,,
5691,92647,92647,7.749 sq mi,7.749 sq mi,,,,,,,
5692,47978,47978,257.444 sq mi,257.444 sq mi,,,,,,,
5693,93702,93702,5.264 sq mi,5.264 sq mi,,,,,,,
5694,64633,64633,231.013 sq mi,231.013 sq mi,,,,,,,
5695,33498,33498,7.318 sq mi,7.318 sq mi,,,,,,,
5696,33617,33617,8.598 sq mi,8.598 sq mi,,,,,,,
5697,79107,79107,16.771 sq mi,16.771 sq mi,,,,,,,
5698,33611,33611,6.38 sq mi,6.38 sq mi,,,,,,,
5699,60429,60429,3.909 sq mi,3.909 sq mi,,,,,,,
5700,43231,43231,4.3 sq mi,4.3 sq mi,,,,,,,
5701,12204,12204,4.067 sq mi,4.067 sq mi,,,,,,,
5702,74037,74037,14.365 sq mi,14.365 sq mi,,,,,,,
5703,29662,29662,5.698 sq mi,5.698 sq mi,,,,,,,
5704,32835,32835,9.394 sq mi,9.394 sq mi,,,,,,,
5705,35223,35223,0.032 sq mi,0.032 sq mi,,,,,,,
5706,30213,30213,64.116 sq mi,64.116 sq mi,,,,,,,
5707,30132,30132,109.942 sq mi,109.942 sq mi,,,,,,,
5708,33710,33710,7.937 sq mi,7.937 sq mi,,,,,,,
5709,32502,32502,2.303 sq mi,2.303 sq mi,,,,,,,
5710,13662,13662,6.309 sq mi,6.309 sq mi,,,,,,,
5711,54981,54981,133.682 sq mi,133.682 sq mi,,,,,,,
5712,21213,21213,0.001 sq mi,0.001 sq mi,,,,,,,
5713,38762,38762,0.24 sq mi,0.24 sq mi,,,,,,,
5714,35222,35222,3.733 sq mi,3.733 sq mi,,,,,,,
5715,75652,75652,4.324 sq mi,4.324 sq mi,,,,,,,
5716,33014,33014,1.083 sq mi,1.083 sq mi,,,,,,,
5717,47711,47711,0.197 sq mi,0.197 sq mi,,,,,,,
5718,31791,31791,189.872 sq mi,189.872 sq mi,,,,,,,
5719,32903,32903,3.696 sq mi,3.696 sq mi,,,,,,,
5720,32128,32128,33.44 sq mi,33.44 sq mi,,,,,,,
5721,38556,38556,318.406 sq mi,318.406 sq mi,,,,,,,
5722,30002,30002,1.696 sq mi,1.696 sq mi,,,,,,,
5723,54568,54568,76.333 sq mi,76.333 sq mi,,,,,,,
5724,35124,35124,41.559 sq mi,41.559 sq mi,,,,,,,
5725,66025,66025,65.441 sq mi,65.441 sq mi,,,,,,,
5726,35603,35603,70.361 sq mi,70.361 sq mi,,,,,,,
5727,99709,99709,507.242 sq mi,507.242 sq mi,,,,,,,
5728,93662,93662,0.213 sq mi,0.213 sq mi,,,,,,,
5729,29420,29420,0.16 sq mi,0.16 sq mi,,,,,,,
5730,33966,33966,0.221 sq mi,0.221 sq mi,,,,,,,
5731,71602,71602,116.028 sq mi,116.028 sq mi,,,,,,,
5732,79423,79423,60.498 sq mi,60.498 sq mi,,,,,,,
5733,37377,37377,74.615 sq mi,74.615 sq mi,,,,,,,
5734,53147,53147,71.123 sq mi,71.123 sq mi,,,,,,,
5735,14605,14605,1.808 sq mi,1.808 sq mi,,,,,,,
5736,68822,68822,397.438 sq mi,397.438 sq mi,,,,,,,
5737,30336,30336,0.226 sq mi,0.226 sq mi,,,,,,,
5738,93444,93444,68.865 sq mi,68.865 sq mi,,,,,,,
5739,74132,74132,12.179 sq mi,12.179 sq mi,,,,,,,
5740,76001,76001,10.328 sq mi,10.328 sq mi,,,,,,,
5741,36345,36345,122.859 sq mi,122.859 sq mi,,,,,,,
5742,30507,30507,71.041 sq mi,71.041 sq mi,,,,,,,
5743,38866,38866,1.622 sq mi,1.622 sq mi,,,,,,,
5744,17543,17543,0.595 sq mi,0.595 sq mi,,,,,,,
5745,30126,30126,20.71 sq mi,20.71 sq mi,,,,,,,
5746,23113,23113,0.338 sq mi,0.338 sq mi,,,,,,,
5747,87402,87402,11.47 sq mi,11.47 sq mi,,,,,,,
5748,80229,80229,0.375 sq mi,0.375 sq mi,,,,,,,
5749,57741,57741,1.763 sq mi,1.763 sq mi,,,,,,,
5750,37341,37341,31.378 sq mi,31.378 sq mi,,,,,,,
5751,19185,19185,0 sq mi,0 sq mi,,,,,,,
5752,37326,37326,1.941 sq mi,1.941 sq mi,,,,,,,
5753,37862,37862,84.01 sq mi,84.01 sq mi,,,,,,,
5754,32669,32669,103.527 sq mi,103.527 sq mi,,,,,,,
5755,37327,37327,202.192 sq mi,202.192 sq mi,,,,,,,
5756,16544,16544,0 sq mi,0 sq mi,,,,,,,
5757,33812,33812,9.779 sq mi,9.779 sq mi,,,,,,,
5758,90038,90038,0.001 sq mi,0.001 sq mi,,,,,,,
5759,30506,30506,100.34 sq mi,100.34 sq mi,,,,,,,
5760,55371,55371,184.493 sq mi,184.493 sq mi,,,,,,,
5761,31411,31411,21.145 sq mi,21.145 sq mi,,,,,,,
5762,75234,75234,10.337 sq mi,10.337 sq mi,,,,,,,
5763,28806,28806,0.345 sq mi,0.345 sq mi,,,,,,,
5764,97603,97603,310.844 sq mi,310.844 sq mi,,,,,,,
5765,30602,30602,0.01 sq mi,0.01 sq mi,,,,,,,
5766,31539,31539,4.03 sq mi,4.03 sq mi,,,,,,,
5767,77092,77092,7.616 sq mi,7.616 sq mi,,,,,,,
5768,70526,70526,124.95 sq mi,124.95 sq mi,,,,,,,
5769,28173,28173,107.521 sq mi,107.521 sq mi,,,,,,,
5770,98230,98230,4.807 sq mi,4.807 sq mi,,,,,,,
5771,27028,27028,1.826 sq mi,1.826 sq mi,,,,,,,
5772,30571,30571,56.183 sq mi,56.183 sq mi,,,,,,,
5773,14727,14727,108.7 sq mi,108.7 sq mi,,,,,,,
5774,23103,23103,1.38 sq mi,1.38 sq mi,,,,,,,
5775,19403,19403,23.731 sq mi,23.731 sq mi,,,,,,,
5776,32312,32312,104.28 sq mi,104.28 sq mi,,,,,,,
5777,79022,79022,1915.664 sq mi,1915.664 sq mi,,,,,,,
5778,36445,36445,154.039 sq mi,154.039 sq mi,,,,,,,
5779,50321,50321,0.14 sq mi,0.14 sq mi,,,,,,,
5780,29302,29302,0.579 sq mi,0.579 sq mi,,,,,,,
5781,28170,28170,186.9 sq mi,186.9 sq mi,,,,,,,
5782,23901,23901,200.285 sq mi,200.285 sq mi,,,,,,,
5783,15071,15071,18.322 sq mi,18.322 sq mi,,,,,,,
5784,75189,75189,110.992 sq mi,110.992 sq mi,,,,,,,
5785,35406,35406,84.795 sq mi,84.795 sq mi,,,,,,,
5786,13827,13827,0.906 sq mi,0.906 sq mi,,,,,,,
5787,27896,27896,34.582 sq mi,34.582 sq mi,,,,,,,
5788,90201,90201,5.936 sq mi,5.936 sq mi,,,,,,,
5789,12477,12477,0.503 sq mi,0.503 sq mi,,,,,,,
5790,31780,31780,99.749 sq mi,99.749 sq mi,,,,,,,
5791,32303,32303,35.492 sq mi,35.492 sq mi,,,,,,,
5792,53105,53105,157.416 sq mi,157.416 sq mi,,,,,,,
5793,85344,85344,428.33 sq mi,428.33 sq mi,,,,,,,
5794,74403,74403,7.589 sq mi,7.589 sq mi,,,,,,,
5795,31830,31830,54.353 sq mi,54.353 sq mi,,,,,,,
5796,30535,30535,28.966 sq mi,28.966 sq mi,,,,,,,
5797,30427,30427,4.702 sq mi,4.702 sq mi,,,,,,,
5798,23970,23970,0.387 sq mi,0.387 sq mi,,,,,,,
5799,19085,19085,0.004 sq mi,0.004 sq mi,,,,,,,
5800,14004,14004,0.338 sq mi,0.338 sq mi,,,,,,,
5801,31522,31522,53.916 sq mi,53.916 sq mi,,,,,,,
5802,19136,19136,4.605 sq mi,4.605 sq mi,,,,,,,
5803,20670,20670,5.653 sq mi,5.653 sq mi,,,,,,,
5804,65682,65682,150.376 sq mi,150.376 sq mi,,,,,,,
5805,42754,42754,186.874 sq mi,186.874 sq mi,,,,,,,
5806,47546,47546,2.364 sq mi,2.364 sq mi,,,,,,,
5807,67550,67550,0.164 sq mi,0.164 sq mi,,,,,,,
5808,30582,30582,49.908 sq mi,49.908 sq mi,,,,,,,
5809,37912,37912,10.842 sq mi,10.842 sq mi,,,,,,,
5810,44406,44406,53.186 sq mi,53.186 sq mi,,,,,,,
5811,35214,35214,26.636 sq mi,26.636 sq mi,,,,,,,
5812,70003,70003,7.019 sq mi,7.019 sq mi,,,,,,,
5813,28205,28205,11.822 sq mi,11.822 sq mi,,,,,,,
5814,35022,35022,0.501 sq mi,0.501 sq mi,,,,,,,
5815,71601,71601,5.852 sq mi,5.852 sq mi,,,,,,,
5816,90035,90035,0 sq mi,0 sq mi,,,,,,,
5817,80737,80737,242.61 sq mi,242.61 sq mi,,,,,,,
5818,95762,95762,41.288 sq mi,41.288 sq mi,,,,,,,
5819,29582,29582,1.844 sq mi,1.844 sq mi,,,,,,,
5820,32309,32309,3.242 sq mi,3.242 sq mi,,,,,,,
5821,32091,32091,133.419 sq mi,133.419 sq mi,,,,,,,
5822,30830,30830,3.082 sq mi,3.082 sq mi,,,,,,,
5823,12528,12528,41.233 sq mi,41.233 sq mi,,,,,,,
5824,98007,98007,0.01 sq mi,0.01 sq mi,,,,,,,
5825,98408,98408,3.381 sq mi,3.381 sq mi,,,,,,,
5826,29108,29108,208.234 sq mi,208.234 sq mi,,,,,,,
5827,10992,10992,11.091 sq mi,11.091 sq mi,,,,,,,
5828,76137,76137,13.535 sq mi,13.535 sq mi,,,,,,,
5829,30176,30176,83.762 sq mi,83.762 sq mi,,,,,,,
5830,96792,96792,13.638 sq mi,13.638 sq mi,,,,,,,
5831,31763,31763,252.622 sq mi,252.622 sq mi,,,,,,,
5832,60175,60175,0.28 sq mi,0.28 sq mi,,,,,,,
5833,41339,41339,352.586 sq mi,352.586 sq mi,,,,,,,
5834,96720,96720,299.526 sq mi,299.526 sq mi,,,,,,,
5835,43056,43056,85.864 sq mi,85.864 sq mi,,,,,,,
5836,24277,24277,0.348 sq mi,0.348 sq mi,,,,,,,
5837,27511,27511,11.718 sq mi,11.718 sq mi,,,,,,,
5838,93955,93955,28.24 sq mi,28.24 sq mi,,,,,,,
5839,68713,68713,570.835 sq mi,570.835 sq mi,,,,,,,
5840,18914,18914,17.745 sq mi,17.745 sq mi,,,,,,,
5841,36265,36265,99.477 sq mi,99.477 sq mi,,,,,,,
5842,30460,30460,0.003 sq mi,0.003 sq mi,,,,,,,
5843,54409,54409,212.181 sq mi,212.181 sq mi,,,,,,,
5844,32628,32628,103.534 sq mi,103.534 sq mi,,,,,,,
5845,31788,31788,127.358 sq mi,127.358 sq mi,,,,,,,
5846,31902,31902,0 sq mi,0 sq mi,,,,,,,
5847,95207,95207,0.182 sq mi,0.182 sq mi,,,,,,,
5848,88220,88220,3.584 sq mi,3.584 sq mi,,,,,,,
5849,29681,29681,41.346 sq mi,41.346 sq mi,,,,,,,
5850,32024,32024,143.031 sq mi,143.031 sq mi,,,,,,,
5851,23417,23417,49.342 sq mi,49.342 sq mi,,,,,,,
5852,32277,32277,3.561 sq mi,3.561 sq mi,,,,,,,
5853,44193,44193,0 sq mi,0 sq mi,,,,,,,
5854,39851,39851,121.794 sq mi,121.794 sq mi,,,,,,,
5855,23141,23141,36.365 sq mi,36.365 sq mi,,,,,,,
5856,28777,28777,68.148 sq mi,68.148 sq mi,,,,,,,
5857,30528,30528,178.453 sq mi,178.453 sq mi,,,,,,,
5858,30094,30094,40.365 sq mi,40.365 sq mi,,,,,,,
5859,46402,46402,3.802 sq mi,3.802 sq mi,,,,,,,
5860,53027,53027,92.32 sq mi,92.32 sq mi,,,,,,,
5861,98314,98314,0.853 sq mi,0.853 sq mi,,,,,,,
5862,30346,30346,0 sq mi,0 sq mi,,,,,,,
5863,29152,29152,4.648 sq mi,4.648 sq mi,,,,,,,
5864,30064,30064,31.859 sq mi,31.859 sq mi,,,,,,,
5865,30063,30063,0 sq mi,0 sq mi,,,,,,,
5866,85305,85305,6.361 sq mi,6.361 sq mi,,,,,,,
5867,85715,85715,0.033 sq mi,0.033 sq mi,,,,,,,
5868,30008,30008,9.447 sq mi,9.447 sq mi,,,,,,,
5869,35901,35901,59.487 sq mi,59.487 sq mi,,,,,,,
5870,94564,94564,5.59 sq mi,5.59 sq mi,,,,,,,
5871,23222,23222,8.302 sq mi,8.302 sq mi,,,,,,,
5872,90069,90069,2.114 sq mi,2.114 sq mi,,,,,,,
5873,30297,30297,10.974 sq mi,10.974 sq mi,,,,,,,
5874,31416,31416,0 sq mi,0 sq mi,,,,,,,
5875,80214,80214,4.603 sq mi,4.603 sq mi,,,,,,,
5876,60661,60661,0.297 sq mi,0.297 sq mi,,,,,,,
5877,80123,80123,1.625 sq mi,1.625 sq mi,,,,,,,
5878,35661,35661,55.916 sq mi,55.916 sq mi,,,,,,,
5879,91362,91362,19.617 sq mi,19.617 sq mi,,,,,,,
5880,30127,30127,50.765 sq mi,50.765 sq mi,,,,,,,
5881,32811,32811,8.302 sq mi,8.302 sq mi,,,,,,,
5882,23192,23192,76.202 sq mi,76.202 sq mi,,,,,,,
5883,99515,99515,10.601 sq mi,10.601 sq mi,,,,,,,
5884,35043,35043,45.859 sq mi,45.859 sq mi,,,,,,,
5885,31087,31087,463.78 sq mi,463.78 sq mi,,,,,,,
5886,94539,94539,25.418 sq mi,25.418 sq mi,,,,,,,
5887,27608,27608,0 sq mi,0 sq mi,,,,,,,
5888,11234,11234,7.547 sq mi,7.547 sq mi,,,,,,,
5889,29466,29466,29.355 sq mi,29.355 sq mi,,,,,,,
5890,78757,78757,4.916 sq mi,4.916 sq mi,,,,,,,
5891,14094,14094,0.23 sq mi,0.23 sq mi,,,,,,,
5892,49740,49740,123.645 sq mi,123.645 sq mi,,,,,,,
5893,68310,68310,2.299 sq mi,2.299 sq mi,,,,,,,
5894,14228,14228,15.861 sq mi,15.861 sq mi,,,,,,,
5895,38382,38382,173.74 sq mi,173.74 sq mi,,,,,,,
5896,62454,62454,0.366 sq mi,0.366 sq mi,,,,,,,
5897,45226,45226,0.553 sq mi,0.553 sq mi,,,,,,,
5898,96377,96377,0 sq mi,0 sq mi,,,,,,,
5899,92225,92225,3.833 sq mi,3.833 sq mi,,,,,,,
5900,37356,37356,24.161 sq mi,24.161 sq mi,,,,,,,
5901,29634,29634,0.028 sq mi,0.028 sq mi,,,,,,,
5902,33174,33174,0.133 sq mi,0.133 sq mi,,,,,,,
5903,39083,39083,329.677 sq mi,329.677 sq mi,,,,,,,
5904,33935,33935,1.972 sq mi,1.972 sq mi,,,,,,,
5905,72616,72616,0.186 sq mi,0.186 sq mi,,,,,,,
5906,28712,28712,125.657 sq mi,125.657 sq mi,,,,,,,
5907,64128,64128,3.064 sq mi,3.064 sq mi,,,,,,,
5908,93610,93610,0.916 sq mi,0.916 sq mi,,,,,,,
5909,84648,84648,154.979 sq mi,154.979 sq mi,,,,,,,
5910,91326,91326,8.159 sq mi,8.159 sq mi,,,,,,,
5911,76006,76006,7.562 sq mi,7.562 sq mi,,,,,,,
5912,18764,18764,0 sq mi,0 sq mi,,,,,,,
5913,60047,60047,1.376 sq mi,1.376 sq mi,,,,,,,
5914,15010,15010,50.028 sq mi,50.028 sq mi,,,,,,,
5915,73135,73135,0.035 sq mi,0.035 sq mi,,,,,,,
5916,96913,96913,0 sq mi,0 sq mi,,,,,,,
5917,78109,78109,20.905 sq mi,20.905 sq mi,,,,,,,
5918,44240,44240,40.228 sq mi,40.228 sq mi,,,,,,,
5919,57049,57049,13.955 sq mi,13.955 sq mi,,,,,,,
5920,90272,90272,22.832 sq mi,22.832 sq mi,,,,,,,
5921,67211,67211,5.137 sq mi,5.137 sq mi,,,,,,,
5922,94709,94709,0.588 sq mi,0.588 sq mi,,,,,,,
5923,32618,32618,90.891 sq mi,90.891 sq mi,,,,,,,
5924,77396,77396,26.81 sq mi,26.81 sq mi,,,,,,,
5925,11429,11429,0 sq mi,0 sq mi,,,,,,,
5926,32821,32821,11.218 sq mi,11.218 sq mi,,,,,,,
5927,76087,76087,186.434 sq mi,186.434 sq mi,,,,,,,
5928,61727,61727,1.619 sq mi,1.619 sq mi,,,,,,,
5929,13440,13440,1.403 sq mi,1.403 sq mi,,,,,,,
5930,75287,75287,5.598 sq mi,5.598 sq mi,,,,,,,
5931,11020,11020,0.05 sq mi,0.05 sq mi,,,,,,,
5932,12571,12571,57.923 sq mi,57.923 sq mi,,,,,,,
5933,63957,63957,191.603 sq mi,191.603 sq mi,,,,,,,
5934,98072,98072,0.027 sq mi,0.027 sq mi,,,,,,,
5935,82435,82435,1.125 sq mi,1.125 sq mi,,,,,,,
5936,59801,59801,0.075 sq mi,0.075 sq mi,,,,,,,
5937,27260,27260,0.045 sq mi,0.045 sq mi,,,,,,,
5938,33825,33825,126.106 sq mi,126.106 sq mi,,,,,,,
5939,19468,19468,16.387 sq mi,16.387 sq mi,,,,,,,
5940,18034,18034,11.334 sq mi,11.334 sq mi,,,,,,,
5941,77539,77539,50.389 sq mi,50.389 sq mi,,,,,,,
5942,97403,97403,0 sq mi,0 sq mi,,,,,,,
5943,10952,10952,0.019 sq mi,0.019 sq mi,,,,,,,
5944,78737,78737,38.195 sq mi,38.195 sq mi,,,,,,,
5945,56031,56031,156.038 sq mi,156.038 sq mi,,,,,,,
5946,40502,40502,7.202 sq mi,7.202 sq mi,,,,,,,
5947,64112,64112,1.475 sq mi,1.475 sq mi,,,,,,,
5948,34442,34442,43.791 sq mi,43.791 sq mi,,,,,,,
5949,45503,45503,17.34 sq mi,17.34 sq mi,,,,,,,
5950,75043,75043,14.528 sq mi,14.528 sq mi,,,,,,,
5951,14609,14609,7.252 sq mi,7.252 sq mi,,,,,,,
5952,77059,77059,9.841 sq mi,9.841 sq mi,,,,,,,
5953,98387,98387,0.38 sq mi,0.38 sq mi,,,,,,,
5954,75229,75229,12.532 sq mi,12.532 sq mi,,,,,,,
5955,79413,79413,4.779 sq mi,4.779 sq mi,,,,,,,
5956,80263,80263,0 sq mi,0 sq mi,,,,,,,
5957,91387,91387,0.086 sq mi,0.086 sq mi,,,,,,,
5958,98074,98074,10.678 sq mi,10.678 sq mi,,,,,,,
5959,98011,98011,0 sq mi,0 sq mi,,,,,,,
5960,60449,60449,48.591 sq mi,48.591 sq mi,,,,,,,
5961,78332,78332,1.01 sq mi,1.01 sq mi,,,,,,,
5962,11801,11801,6.635 sq mi,6.635 sq mi,,,,,,,
5963,35976,35976,127.917 sq mi,127.917 sq mi,,,,,,,
5964,46131,46131,0.194 sq mi,0.194 sq mi,,,,,,,
5965,42071,42071,11.479 sq mi,11.479 sq mi,,,,,,,
5966,68118,68118,4.026 sq mi,4.026 sq mi,,,,,,,
5967,49726,49726,128.721 sq mi,128.721 sq mi,,,,,,,
5968,53115,53115,71.164 sq mi,71.164 sq mi,,,,,,,
5969,77423,77423,1.763 sq mi,1.763 sq mi,,,,,,,
5970,73072,73072,52.669 sq mi,52.669 sq mi,,,,,,,
5971,34736,34736,124.476 sq mi,124.476 sq mi,,,,,,,
5972,40526,40526,0 sq mi,0 sq mi,,,,,,,
5973,41094,41094,0.288 sq mi,0.288 sq mi,,,,,,,
5974,41240,41240,0.356 sq mi,0.356 sq mi,,,,,,,
5975,53097,53097,26.958 sq mi,26.958 sq mi,,,,,,,
5976,55719,55719,1.463 sq mi,1.463 sq mi,,,,,,,
5977,10279,10279,0 sq mi,0 sq mi,,,,,,,
5978,33928,33928,72.166 sq mi,72.166 sq mi,,,,,,,
5979,85296,85296,11.323 sq mi,11.323 sq mi,,,,,,,
5980,24503,24503,0.836 sq mi,0.836 sq mi,,,,,,,
5981,45669,45669,34.635 sq mi,34.635 sq mi,,,,,,,
5982,25550,25550,49.235 sq mi,49.235 sq mi,,,,,,,
5983,14202,14202,0.83 sq mi,0.83 sq mi,,,,,,,
5984,19018,19018,0 sq mi,0 sq mi,,,,,,,
5985,52040,52040,0.028 sq mi,0.028 sq mi,,,,,,,
5986,45177,45177,172.548 sq mi,172.548 sq mi,,,,,,,
5987,43232,43232,12.257 sq mi,12.257 sq mi,,,,,,,
5988,14213,14213,2.261 sq mi,2.261 sq mi,,,,,,,
5989,83338,83338,1.876 sq mi,1.876 sq mi,,,,,,,
5990,77546,77546,26.373 sq mi,26.373 sq mi,,,,,,,
5991,80903,80903,0.002 sq mi,0.002 sq mi,,,,,,,
5992,96707,96707,3.035 sq mi,3.035 sq mi,,,,,,,
5993,73145,73145,0 sq mi,0 sq mi,,,,,,,
5994,84404,84404,1.4 sq mi,1.4 sq mi,,,,,,,
5995,19008,19008,0.001 sq mi,0.001 sq mi,,,,,,,
5996,44067,44067,0.024 sq mi,0.024 sq mi,,,,,,,
5997,80234,80234,0.102 sq mi,0.102 sq mi,,,,,,,
5998,60069,60069,0.161 sq mi,0.161 sq mi,,,,,,,
5999,10301,10301,3.659 sq mi,3.659 sq mi,,,,,,,
6000,78260,78260,22.162 sq mi,22.162 sq mi,,,,,,,
6001,32221,32221,0.185 sq mi,0.185 sq mi,,,,,,,
6002,57069,57069,3.034 sq mi,3.034 sq mi,,,,,,,
6003,32097,32097,132.812 sq mi,132.812 sq mi,,,,,,,
