,Zipcode,Zipcode Area
9420,50536,1.535 sq mi
9421,38619,19.891 sq mi
9422,47708,0.554 sq mi
9423,72936,87.758 sq mi
9424,53402,20.477 sq mi
9425,21902,0.804 sq mi
9426,75762,7.419 sq mi
9427,12701,57.508 sq mi
9428,28675,0.769 sq mi
9429,77377,38.894 sq mi
9430,48209,6.757 sq mi
9431,38363,91.432 sq mi
9432,97370,145.103 sq mi
9433,28714,291.007 sq mi
9434,39421,65.196 sq mi
9435,83544,9.57 sq mi
9436,43777,52.998 sq mi
9437,22709,12.868 sq mi
9438,24184,42.826 sq mi
9439,44410,10.247 sq mi
9440,24147,6.484 sq mi
9441,47246,58.811 sq mi
9442,11753,0.016 sq mi
9443,49099,59.045 sq mi
9444,44062,76.564 sq mi
9445,97394,61.064 sq mi
9446,63556,1.698 sq mi
9447,50707,0.134 sq mi
9448,10579,1.395 sq mi
9449,32320,39.906 sq mi
9450,29101,1.063 sq mi
9451,70548,510.04 sq mi
9452,93204,59.622 sq mi
9453,78133,12.296 sq mi
9454,98352,0 sq mi
9455,23927,75.607 sq mi
9456,53204,3.283 sq mi
9457,57071,119.269 sq mi
9458,42749,91.207 sq mi
9459,79016,0 sq mi
9460,61244,1.841 sq mi
9461,29709,97.679 sq mi
9462,40514,2.963 sq mi
9463,99328,640.735 sq mi
9464,20653,3.569 sq mi
9465,57770,0.241 sq mi
9466,27209,45.661 sq mi
9467,72921,85.866 sq mi
9468,77630,90.605 sq mi
9469,33540,35.039 sq mi
9470,51546,113.113 sq mi
9471,83202,141.227 sq mi
9472,72556,153.714 sq mi
9473,24061,0 sq mi
9474,10968,0.581 sq mi
9475,79922,6.535 sq mi
9476,36560,2.133 sq mi
9477,12946,129.446 sq mi
9478,39837,283.157 sq mi
9479,35173,1.029 sq mi
9480,23322,150.808 sq mi
9481,67037,56.227 sq mi
9482,49349,186.45 sq mi
9483,86323,141.7 sq mi
9484,46001,73.844 sq mi
9485,40361,1.732 sq mi
9486,54149,125.281 sq mi
9487,43907,2.625 sq mi
9488,68355,0.915 sq mi
9489,40122,0 sq mi
9490,38004,0.034 sq mi
9491,17315,0.573 sq mi
9492,99003,0.07 sq mi
9493,19526,0.496 sq mi
9494,20433,0 sq mi
9495,74058,3.306 sq mi
9496,15314,17.304 sq mi
9497,37762,13.685 sq mi
9498,11798,4.767 sq mi
9499,34974,401.57 sq mi
9500,66046,0.907 sq mi
9501,90041,3.611 sq mi
9502,65897,0 sq mi
9503,88130,5.336 sq mi
9504,72740,368.976 sq mi
9505,45305,0.1 sq mi
9506,24067,56.171 sq mi
9507,11783,3.545 sq mi
9508,11730,1.74 sq mi
9509,30028,51.024 sq mi
9510,13039,22.595 sq mi
9511,14502,37.302 sq mi
9512,72065,1.504 sq mi
9513,83445,2.152 sq mi
9514,10039,0 sq mi
9515,74441,138.954 sq mi
9516,14036,0.192 sq mi
9517,99111,288.516 sq mi
9518,59872,477.219 sq mi
9519,67748,464.16 sq mi
9520,62471,1.506 sq mi
9521,22406,1.379 sq mi
9522,48030,2.818 sq mi
9523,24148,71.273 sq mi
9524,99827,1718.947 sq mi
9525,87825,2663.121 sq mi
9526,47243,0.573 sq mi
9527,63334,0.828 sq mi
9528,73439,128.041 sq mi
9529,35905,41.521 sq mi
9530,77204,0 sq mi
9531,79512,4.852 sq mi
9532,90013,0.014 sq mi
9533,89029,94.059 sq mi
9534,64153,36.622 sq mi
9535,50129,167.648 sq mi
9536,28690,21.596 sq mi
9537,90056,0 sq mi
9538,59521,0.285 sq mi
9539,92107,0.46 sq mi
9540,29424,0 sq mi
9541,74881,154.394 sq mi
9542,30812,0.141 sq mi
9543,98338,0.338 sq mi
9544,66611,3.398 sq mi
9545,72404,126.028 sq mi
9546,50014,55.883 sq mi
9547,49094,57.096 sq mi
9548,24631,50.602 sq mi
9549,78934,2.912 sq mi
9550,95828,12.315 sq mi
9551,68505,0 sq mi
9552,61462,0.196 sq mi
9553,57719,165.333 sq mi
9554,53122,3.271 sq mi
9555,66067,165.906 sq mi
9556,64446,146.08 sq mi
9557,48074,0.308 sq mi
9558,71269,3.763 sq mi
9559,33967,0.383 sq mi
9560,46793,0.14 sq mi
9561,14108,27.09 sq mi
9562,72543,7.693 sq mi
9563,38558,0.767 sq mi
9564,74105,7.306 sq mi
9565,61270,0.225 sq mi
9566,58105,0.573 sq mi
9567,10026,0 sq mi
9568,67152,0.656 sq mi
9569,91406,8.132 sq mi
9570,72714,18.952 sq mi
9571,13069,3.694 sq mi
9572,10121,0 sq mi
9573,31320,115.322 sq mi
9574,55806,3.354 sq mi
9575,86511,0.155 sq mi
9576,60305,2.475 sq mi
9577,56472,155.789 sq mi
9578,47122,35.557 sq mi
9579,32621,73.365 sq mi
9580,96791,37.352 sq mi
9581,32826,9.628 sq mi
9582,50622,25.013 sq mi
9583,41649,23.313 sq mi
9584,95358,120.328 sq mi
9585,18436,90.857 sq mi
9586,78014,6.107 sq mi
9587,79027,301.455 sq mi
9588,59404,361.6 sq mi
9589,95070,25.495 sq mi
9590,23518,6.244 sq mi
9591,24472,63.955 sq mi
9592,35579,141.305 sq mi
9593,21252,0 sq mi
9594,93409,0 sq mi
9595,12586,23.713 sq mi
9596,78843,4.805 sq mi
9597,14227,0.016 sq mi
9598,14425,18.678 sq mi
9599,36619,17.179 sq mi
9600,37801,69.647 sq mi
9601,18252,0.221 sq mi
9602,76133,9.238 sq mi
9603,72542,158.614 sq mi
9604,29162,33.534 sq mi
9605,11739,0.83 sq mi
9606,45810,62.573 sq mi
9607,15147,10.117 sq mi
9608,84004,29.314 sq mi
9609,11356,0 sq mi
9610,53959,110.451 sq mi
9611,27021,53.212 sq mi
9612,11766,1.442 sq mi
9613,65737,6.511 sq mi
9614,28152,82.712 sq mi
9615,39365,0.584 sq mi
9616,15437,69.804 sq mi
9617,45469,0 sq mi
9618,20733,3.286 sq mi
9619,33182,2.351 sq mi
9620,32656,56.308 sq mi
9621,77587,2.969 sq mi
9622,38551,92.816 sq mi
9623,90254,1.427 sq mi
9624,62232,0.118 sq mi
9625,68430,0 sq mi
9626,38563,0.05 sq mi
9627,62903,19.822 sq mi
9628,84015,0.061 sq mi
9629,97478,162.719 sq mi
9630,38851,0.664 sq mi
9631,20783,0.01 sq mi
9632,72662,117.387 sq mi
9633,95519,56.805 sq mi
9634,48475,107.66 sq mi
9635,45384,1.302 sq mi
9636,92371,139.736 sq mi
9637,26571,15.154 sq mi
9638,17579,0.077 sq mi
9639,24457,0.039 sq mi
9640,38237,130.336 sq mi
9641,18640,28.365 sq mi
9642,20064,0 sq mi
9643,97707,58.414 sq mi
9644,91935,96.599 sq mi
9645,23875,35.112 sq mi
9646,20306,0 sq mi
9647,38474,108.488 sq mi
9648,80521,0.444 sq mi
9649,17872,0.374 sq mi
9650,32083,40.11 sq mi
9651,91768,8.65 sq mi
9652,90014,0.283 sq mi
9653,68949,0.014 sq mi
9654,86503,0.329 sq mi
9655,63628,116.721 sq mi
9656,68135,8.01 sq mi
9657,99780,1221.277 sq mi
9658,76384,476.271 sq mi
9659,28717,51.259 sq mi
9660,60556,0.115 sq mi
9661,91104,3.803 sq mi
9662,11782,5.545 sq mi
9663,50669,0.004 sq mi
9664,93424,2.633 sq mi
9665,17572,0.162 sq mi
9666,21120,42.347 sq mi
9667,91604,5.152 sq mi
9668,94519,4.372 sq mi
9669,65584,0.055 sq mi
9670,20536,0 sq mi
9671,18707,49.726 sq mi
9672,78226,0.015 sq mi
9673,12051,21.325 sq mi
9674,64505,0.529 sq mi
9675,35146,106.735 sq mi
9676,56655,28.177 sq mi
9677,32640,208.893 sq mi
9678,95363,0.297 sq mi
9679,94019,0.563 sq mi
9680,75418,139.769 sq mi
9681,85350,98.51 sq mi
9682,17025,0.062 sq mi
9683,85935,48.274 sq mi
9684,92610,9.804 sq mi
9685,46107,3.244 sq mi
9686,28904,189.757 sq mi
9687,43521,66.543 sq mi
9688,74637,187.429 sq mi
9689,93950,0.629 sq mi
9690,60143,6.885 sq mi
9691,30572,106.634 sq mi
9692,14865,19.944 sq mi
9693,93241,4.125 sq mi
9694,16504,2.788 sq mi
9695,98409,7.109 sq mi
9696,33037,87.385 sq mi
9697,18977,5.228 sq mi
9698,95546,1.505 sq mi
9699,15931,77.546 sq mi
9700,81413,2.559 sq mi
9701,66217,0.419 sq mi
9702,75021,60.257 sq mi
9703,84045,20.366 sq mi
9704,73651,209.056 sq mi
9705,15214,0.003 sq mi
9706,42717,299.122 sq mi
9707,12883,1.977 sq mi
9708,60436,15.066 sq mi
9709,92013,0 sq mi
9710,72834,155.957 sq mi
9711,59301,3145.064 sq mi
9712,74647,305.664 sq mi
9713,11425,0 sq mi
9714,19074,0.777 sq mi
9715,61341,3.93 sq mi
9716,61790,0 sq mi
9717,47405,0 sq mi
9718,66085,26.1 sq mi
9719,23603,0.363 sq mi
9720,36274,182.67 sq mi
9721,32444,9.395 sq mi
9722,34990,92.553 sq mi
9723,98111,0 sq mi
9724,37029,49.058 sq mi
9725,72021,180.656 sq mi
9726,43558,83.016 sq mi
9727,96104,192.482 sq mi
9728,42041,0.66 sq mi
9729,14589,43.811 sq mi
9730,35148,0.008 sq mi
9731,80465,45.126 sq mi
9732,77503,0.396 sq mi
9733,54484,1.023 sq mi
9734,40906,123.87 sq mi
9735,93921,0.899 sq mi
9736,59526,780.633 sq mi
9737,62565,121.692 sq mi
9738,62859,0.854 sq mi
9739,13037,0.091 sq mi
9740,96748,122.846 sq mi
9741,33184,0.15 sq mi
9742,11360,0 sq mi
9743,46064,0.344 sq mi
9744,23608,10.703 sq mi
9745,97870,130.791 sq mi
9746,13066,14.973 sq mi
9747,16635,56.758 sq mi
9748,14052,61.969 sq mi
9749,78261,29.865 sq mi
9750,48658,81.454 sq mi
9751,17702,1.893 sq mi
9752,30178,53.989 sq mi
9753,34480,33.775 sq mi
9754,54162,0.096 sq mi
9755,91042,49.883 sq mi
9756,32950,2.763 sq mi
9757,34229,5.999 sq mi
9758,98258,1.807 sq mi
9759,23664,5.228 sq mi
9760,20201,0 sq mi
9761,44822,0.163 sq mi
9762,63361,1.136 sq mi
9763,39451,2.67 sq mi
9764,72348,164.079 sq mi
9765,68045,94.395 sq mi
9766,10541,1.647 sq mi
9767,90717,1.98 sq mi
9768,13441,3.591 sq mi
9769,46511,3.462 sq mi
9770,57006,1.704 sq mi
9771,98812,8.924 sq mi
9772,95470,82.517 sq mi
9773,34475,29.31 sq mi
9774,14031,18.722 sq mi
9775,11233,1.348 sq mi
9776,15530,87.516 sq mi
9777,62298,1.456 sq mi
9778,94595,5.379 sq mi
9779,38257,54.643 sq mi
9780,77414,16.252 sq mi
9781,45432,0.009 sq mi
9782,53216,4.638 sq mi
9783,33394,0 sq mi
9784,60641,4.042 sq mi
9785,16023,26.301 sq mi
9786,46218,9.435 sq mi
9787,77093,12.026 sq mi
9788,35215,28.67 sq mi
9789,40977,0.836 sq mi
9790,77068,3.804 sq mi
9791,54448,0.066 sq mi
9792,97218,6.987 sq mi
9793,65653,64.253 sq mi
9794,94044,0.002 sq mi
9795,11243,0 sq mi
9796,63139,3.891 sq mi
9797,98672,145.329 sq mi
9798,77583,166.83 sq mi
9799,73084,16.891 sq mi
9800,23453,9.205 sq mi
9801,40175,75.523 sq mi
9802,92198,0 sq mi
9803,35645,86.272 sq mi
9804,56484,94.87 sq mi
9805,64152,29.721 sq mi
9806,17078,0.038 sq mi
9807,56172,119.051 sq mi
9808,32208,1.862 sq mi
9809,90814,1.355 sq mi
9810,19608,0.266 sq mi
9811,93240,74.798 sq mi
9812,12723,31.655 sq mi
9813,15554,35.663 sq mi
9814,48144,7.595 sq mi
9815,97457,162.397 sq mi
9816,85623,346.785 sq mi
9817,80915,0.003 sq mi
9818,35954,0.436 sq mi
9819,47944,185.745 sq mi
9820,64085,169.406 sq mi
9821,56387,8.482 sq mi
9822,28761,108.204 sq mi
9823,78061,0.522 sq mi
9824,20018,3.016 sq mi
9825,34637,13.757 sq mi
9826,43011,82.48 sq mi
9827,41016,1.602 sq mi
9828,33167,4.145 sq mi
9829,27850,186.737 sq mi
9830,65559,0.881 sq mi
9831,95722,10.926 sq mi
9832,17509,0.084 sq mi
9833,33440,657.798 sq mi
9834,33476,26.264 sq mi
9835,38730,49.308 sq mi
9836,18031,13.767 sq mi
9837,19533,0.247 sq mi
9838,18055,21.426 sq mi
9839,12758,152.399 sq mi
9840,98433,1.411 sq mi
9841,20824,0 sq mi
9842,47941,0.792 sq mi
9843,17820,1.501 sq mi
9844,34946,14.621 sq mi
9845,57745,0.559 sq mi
9846,34604,35.521 sq mi
9847,36875,140.215 sq mi
9848,72058,0.142 sq mi
9849,43430,25.358 sq mi
9850,46405,8.685 sq mi
9851,61561,55.133 sq mi
9852,61109,0.31 sq mi
9853,62205,0.072 sq mi
9854,61607,0.995 sq mi
9855,15037,26.457 sq mi
9856,56143,182.435 sq mi
9857,81403,552.471 sq mi
9858,65742,0.309 sq mi
9859,72719,8.506 sq mi
9860,78639,2.747 sq mi
9861,14871,57.175 sq mi
9862,53594,70.675 sq mi
9863,60425,4.786 sq mi
9864,60804,7.664 sq mi
9865,74010,4.219 sq mi
9866,35083,36.486 sq mi
9867,18202,32.681 sq mi
9868,25430,47.861 sq mi
9869,86413,704.987 sq mi
9870,49969,260.821 sq mi
9871,54421,70.835 sq mi
9872,66064,74.987 sq mi
9873,49756,163.539 sq mi
9874,14026,0.753 sq mi
9875,44012,11.129 sq mi
9876,79347,706.571 sq mi
9877,98586,39.3 sq mi
9878,38677,0 sq mi
9879,80125,42.131 sq mi
9880,77836,441.286 sq mi
9881,75494,227.178 sq mi
9882,55804,91.309 sq mi
9883,44103,4.365 sq mi
9884,51534,100.376 sq mi
9885,62618,85.768 sq mi
9886,65706,179.665 sq mi
9887,65781,71.157 sq mi
9888,25312,70.459 sq mi
9889,72422,175.322 sq mi
9890,96719,20.413 sq mi
9891,76424,515.046 sq mi
9892,98607,46.972 sq mi
9893,18446,50.768 sq mi
9894,48229,2.82 sq mi
9895,56347,187.57 sq mi
9896,91766,10.166 sq mi
9897,12569,33.039 sq mi
9898,24070,57.794 sq mi
9899,59917,258.227 sq mi
9900,27531,3.589 sq mi
9901,18708,16.524 sq mi
9902,45102,0.433 sq mi
9903,45233,11.114 sq mi
9904,46228,8.006 sq mi
9905,44095,9.075 sq mi
9906,98058,0.826 sq mi
9907,45434,0.13 sq mi
9908,98671,86.304 sq mi
9909,96328,0 sq mi
9910,44241,21.48 sq mi
9911,45217,0.012 sq mi
9912,45223,0.006 sq mi
9913,83330,117.458 sq mi
9914,19066,0 sq mi
9915,71676,105.247 sq mi
9916,95822,8.446 sq mi
9917,76657,0.091 sq mi
9918,36460,0.13 sq mi
9919,10030,0 sq mi
9920,95120,39.755 sq mi
9921,43540,18.938 sq mi
9922,63555,198.337 sq mi
9923,37771,48.544 sq mi
9924,37033,0.009 sq mi
9925,37179,53.426 sq mi
9926,37777,3.985 sq mi
9927,36280,0.124 sq mi
9928,37924,27.612 sq mi
9929,44192,0 sq mi
9930,44889,0.573 sq mi
9931,43062,78.799 sq mi
9932,66614,28.703 sq mi
9933,89108,8.986 sq mi
9934,37353,36.797 sq mi
9935,28530,70.965 sq mi
9936,70437,0.627 sq mi
9937,70525,108.929 sq mi
9938,70435,104.562 sq mi
9939,75414,48.702 sq mi
9940,79510,2.225 sq mi
9941,15431,48.874 sq mi
9942,28605,0.209 sq mi
9943,28120,30.413 sq mi
9944,17540,0.171 sq mi
9945,20420,0 sq mi
9946,80130,6.393 sq mi
9947,17512,4.872 sq mi
9948,79014,943.342 sq mi
9949,78242,7.812 sq mi
9950,28705,126.118 sq mi
9951,28753,263.913 sq mi
9952,52601,110.871 sq mi
9953,73126,0 sq mi
9954,23669,12.462 sq mi
9955,76134,7.968 sq mi
9956,23336,19.312 sq mi
9957,28611,74.403 sq mi
9958,78573,34.122 sq mi
9959,73834,407.969 sq mi
9960,48350,23.787 sq mi
9961,27539,31.541 sq mi
9962,17552,0.24 sq mi
9963,14141,70.513 sq mi
9964,77038,9.414 sq mi
9965,11731,8.378 sq mi
9966,75662,0.21 sq mi
9967,62221,0.295 sq mi
9968,13439,0.535 sq mi
9969,74048,1.434 sq mi
9970,62557,124.615 sq mi
9971,98802,179.455 sq mi
9972,33559,12.639 sq mi
9973,93926,59.204 sq mi
9974,33477,6.757 sq mi
9975,90280,7.305 sq mi
9976,92007,2.444 sq mi
9977,92075,3.544 sq mi
9978,58054,289.883 sq mi
9979,58270,140.856 sq mi
9980,97459,102.019 sq mi
9981,53534,81.306 sq mi
9982,45345,21.755 sq mi
9983,91769,0 sq mi
9984,93648,22.933 sq mi
9985,49404,0.768 sq mi
9986,19530,0.134 sq mi
9987,47660,89.429 sq mi
9988,49721,258.617 sq mi
9989,33327,11.265 sq mi
9990,60677,0 sq mi
9991,19701,26.611 sq mi
9992,41749,92.722 sq mi
9993,91791,6.635 sq mi
9994,47460,0.753 sq mi
9995,32579,4.354 sq mi
9996,49445,10.651 sq mi
9997,49090,78.812 sq mi
9998,84101,1.819 sq mi
9999,18661,135.014 sq mi
10000,80002,6.153 sq mi
10001,49730,93.422 sq mi
10002,19930,5.642 sq mi
10003,56442,11.957 sq mi
10004,80514,6.727 sq mi
10005,98407,5.624 sq mi
10006,55041,146.628 sq mi
10007,71635,10.134 sq mi
10008,98665,8.032 sq mi
10009,20866,7.067 sq mi
10010,98333,9.626 sq mi
10011,65013,0.664 sq mi
10012,80137,104.553 sq mi
10013,78017,0.278 sq mi
10014,60060,23.561 sq mi
10015,54843,60.623 sq mi
10016,74864,112.907 sq mi
10017,95542,197.591 sq mi
10018,74834,191.379 sq mi
10019,27708,0 sq mi
10020,54615,3.522 sq mi
10021,38611,187.035 sq mi
10022,34472,36.701 sq mi
10023,14744,17.43 sq mi
10024,70401,34.994 sq mi
10025,75835,1.678 sq mi
10026,87035,219.451 sq mi
10027,24230,128.512 sq mi
10028,41002,1.448 sq mi
10029,10154,0 sq mi
10030,14489,67.654 sq mi
10031,41224,90.536 sq mi
10032,63132,5.262 sq mi
10033,70116,0.113 sq mi
10034,10516,0.616 sq mi
10035,45806,60.038 sq mi
10036,79602,114.795 sq mi
10037,74003,0.871 sq mi
10038,28785,152.768 sq mi
10039,47012,165.513 sq mi
10040,12117,44.856 sq mi
10041,61747,27.789 sq mi
10042,64762,131.541 sq mi
10043,15210,0.152 sq mi
10044,60446,17.257 sq mi
10045,19365,17.872 sq mi
10046,23043,7.521 sq mi
10047,12458,32.304 sq mi
10048,70422,1.156 sq mi
10049,54495,107.492 sq mi
10050,95619,6.011 sq mi
10051,46538,30.749 sq mi
10052,33510,7.426 sq mi
10053,48001,4.64 sq mi
10054,15207,4.795 sq mi
10055,80498,261.461 sq mi
10056,15116,8.078 sq mi
10057,53598,0.034 sq mi
10058,72454,101.758 sq mi
10059,89044,31.375 sq mi
10060,13492,0.003 sq mi
10061,19050,0 sq mi
10062,54201,74.902 sq mi
10063,35986,45.247 sq mi
10064,19504,0.048 sq mi
10065,80467,229.891 sq mi
10066,18344,7.02 sq mi
10067,10580,8.484 sq mi
10068,32967,41.716 sq mi
10069,37874,101.656 sq mi
10070,30549,109.348 sq mi
10071,43719,37.328 sq mi
10072,20374,0 sq mi
10073,15042,16.671 sq mi
10074,73128,0.011 sq mi
10075,30673,262.294 sq mi
10076,29438,18.434 sq mi
10077,36105,1.259 sq mi
10078,30510,44.853 sq mi
10079,30124,60.294 sq mi
10080,31029,257.247 sq mi
10081,30467,516.458 sq mi
10082,31599,0 sq mi
10083,95030,10.443 sq mi
10084,93314,98.934 sq mi
10085,28781,78.254 sq mi
10086,56359,193.951 sq mi
10087,30103,100.999 sq mi
10088,31642,182.108 sq mi
10089,83833,106.368 sq mi
10090,36863,2.134 sq mi
10091,31537,290.074 sq mi
10092,96538,0 sq mi
10093,31216,55.105 sq mi
10094,35594,144.469 sq mi
10095,71254,11.108 sq mi
10096,21216,0.056 sq mi
10097,31005,19.213 sq mi
10098,60532,8.928 sq mi
10099,87552,0 sq mi
10100,84310,112.724 sq mi
10101,31403,0 sq mi
10102,36477,169.287 sq mi
10103,18322,6.899 sq mi
10104,35210,0.388 sq mi
10105,29153,142.889 sq mi
10106,32334,165.324 sq mi
10107,37160,229.632 sq mi
10108,30527,25.357 sq mi
10109,33408,7.284 sq mi
10110,10087,0 sq mi
10111,37322,132.594 sq mi
10112,30360,0.154 sq mi
10113,30016,91.572 sq mi
10114,31079,111.859 sq mi
10115,14303,0 sq mi
10116,30011,26.62 sq mi
10117,62207,6.662 sq mi
10118,62466,0.081 sq mi
10119,30453,123.254 sq mi
10120,48505,12.558 sq mi
10121,23160,3.759 sq mi
10122,36853,181.446 sq mi
10123,38340,177.818 sq mi
10124,28594,5.732 sq mi
10125,12077,0.396 sq mi
10126,14212,1.907 sq mi
10127,39813,123.249 sq mi
10128,32052,275.999 sq mi
10129,32948,264.165 sq mi
10130,32465,10.966 sq mi
10131,29384,47.356 sq mi
10132,24091,174.797 sq mi
10133,31305,42.106 sq mi
10134,68183,0 sq mi
10135,58012,67.277 sq mi
10136,50441,152.577 sq mi
10137,62682,41.62 sq mi
10138,30017,11.961 sq mi
10139,37190,146.582 sq mi
10140,63143,1.971 sq mi
10141,30291,12.203 sq mi
10142,18414,42.054 sq mi
10143,17961,0.051 sq mi
10144,37692,52.655 sq mi
10145,55906,63.777 sq mi
10146,17547,2.255 sq mi
10147,32966,291.06 sq mi
10148,90263,0 sq mi
10149,84104,21.234 sq mi
10150,95252,122.483 sq mi
10151,31816,39.671 sq mi
10152,71964,34.431 sq mi
10153,71373,28.235 sq mi
10154,36079,199.148 sq mi
10155,77402,0 sq mi
10156,35646,93.662 sq mi
10157,47901,0.593 sq mi
10158,33570,39.4 sq mi
10159,10927,1.966 sq mi
10160,36849,0 sq mi
10161,68005,18.079 sq mi
10162,85327,0 sq mi
10163,36527,4.177 sq mi
10164,31038,92.801 sq mi
10165,32643,117.104 sq mi
10166,17361,3.131 sq mi
10167,46217,21.47 sq mi
10168,49230,65.58 sq mi
10169,27856,129.812 sq mi
10170,37764,34.673 sq mi
10171,30252,91.213 sq mi
10172,30337,0.014 sq mi
10173,35811,46.25 sq mi
10174,32095,49.835 sq mi
10175,37365,45.293 sq mi
10176,37357,140.506 sq mi
10177,72127,1.361 sq mi
10178,99353,26.054 sq mi
10179,80807,728.62 sq mi
10180,29670,55.173 sq mi
10181,38843,5.317 sq mi
10182,30102,29.288 sq mi
10183,36310,6.256 sq mi
10184,29831,2.07 sq mi
10185,42347,123.707 sq mi
10186,33931,10.628 sq mi
10187,45111,0.763 sq mi
10188,27235,13.555 sq mi
10189,75065,7.945 sq mi
10190,95640,6.316 sq mi
10191,54241,66.266 sq mi
10192,11208,3.456 sq mi
10193,75683,56.355 sq mi
10194,30217,259.747 sq mi
10195,24033,0 sq mi
10196,29812,6.567 sq mi
10197,10928,5.443 sq mi
10198,74948,218.114 sq mi
10199,90065,5.279 sq mi
10200,83858,118.263 sq mi
10201,30739,25.08 sq mi
10202,32667,93.082 sq mi
10203,31714,187.751 sq mi
10204,18701,0.534 sq mi
10205,98136,0.835 sq mi
10206,23002,2.018 sq mi
10207,15558,36.341 sq mi
10208,61604,0 sq mi
10209,35622,96.717 sq mi
10210,37127,0 sq mi
10211,30740,50.847 sq mi
10212,53126,0.194 sq mi
10213,71822,254.088 sq mi
10214,20301,0 sq mi
10215,30157,84.936 sq mi
10216,31779,141.194 sq mi
10217,26547,14.927 sq mi
10218,67854,560.628 sq mi
10219,14059,26.93 sq mi
10220,18612,1.221 sq mi
10221,93550,196.167 sq mi
10222,30552,54.518 sq mi
10223,15627,28.398 sq mi
10224,31808,51.97 sq mi
10225,31822,114.638 sq mi
10226,56573,138.157 sq mi
10227,72120,0.356 sq mi
10228,27871,0.019 sq mi
10229,30039,25.038 sq mi
10230,91351,9.571 sq mi
10231,35128,64.014 sq mi
10232,46234,12.739 sq mi
10233,30558,59.101 sq mi
10234,32448,184.81 sq mi
10235,70444,0.946 sq mi
10236,30139,71.73 sq mi
10237,30710,47.511 sq mi
10238,30153,119.144 sq mi
10239,80136,202.292 sq mi
10240,36401,1.24 sq mi
10241,77487,0 sq mi
10242,44303,2.308 sq mi
10243,29617,0.329 sq mi
10244,34607,25.652 sq mi
10245,75215,8.414 sq mi
10246,85355,35.168 sq mi
10247,78521,93.138 sq mi
10248,93103,5.238 sq mi
10249,37317,75.364 sq mi
10250,39051,1.903 sq mi
10251,52052,7.23 sq mi
10252,29059,0.534 sq mi
10253,41164,1.427 sq mi
10254,18411,0.909 sq mi
10255,74079,175.488 sq mi
10256,36322,0.122 sq mi
10257,65043,0.762 sq mi
10258,31063,114.188 sq mi
10259,46049,26.909 sq mi
10260,36251,0.72 sq mi
10261,24121,10.551 sq mi
10262,15636,2.965 sq mi
10263,36066,1.124 sq mi
10264,39150,10.972 sq mi
10265,34638,47.922 sq mi
10266,30461,161.063 sq mi
10267,30648,84.284 sq mi
10268,29918,0.565 sq mi
10269,28723,2.174 sq mi
10270,18810,45.968 sq mi
10271,64012,47.689 sq mi
10272,67432,371.684 sq mi
10273,44403,0 sq mi
10274,74745,169.886 sq mi
10275,30276,98.199 sq mi
10276,78729,0.054 sq mi
10277,19176,0 sq mi
10278,30656,69.792 sq mi
10279,59644,739.062 sq mi
10280,90406,0 sq mi
10281,37664,32.638 sq mi
10282,30707,128.842 sq mi
10283,43971,1.222 sq mi
10284,70802,7.696 sq mi
10285,30757,17.111 sq mi
10286,32428,280.633 sq mi
10287,37397,163.138 sq mi
10288,22611,80.804 sq mi
10289,36271,82.051 sq mi
10290,25043,119.452 sq mi
10291,32219,0.466 sq mi
10292,70163,0.004 sq mi
10293,33127,3.305 sq mi
10294,95206,7.804 sq mi
10295,41129,85.565 sq mi
10296,31208,0 sq mi
10297,28718,16.533 sq mi
10298,33417,6.715 sq mi
10299,19122,1.269 sq mi
10300,30523,172.253 sq mi
10301,54773,72.822 sq mi
10302,38069,131.495 sq mi
10303,27341,94.621 sq mi
10304,33403,3.364 sq mi
10305,39470,4.079 sq mi
10306,23841,73.135 sq mi
10307,15001,1.332 sq mi
10308,29449,11.472 sq mi
10309,70807,25.499 sq mi
10310,44039,23.674 sq mi
10311,31604,0 sq mi
10312,30477,0.588 sq mi
10313,62237,0.513 sq mi
10314,33469,11.443 sq mi
10315,35212,5.867 sq mi
10316,36784,270.753 sq mi
10317,30187,34.411 sq mi
10318,39701,4.49 sq mi
10319,15276,0 sq mi
10320,32433,258.937 sq mi
10321,22209,0.6 sq mi
10322,14604,0.366 sq mi
10323,48216,2.219 sq mi
10324,33914,22.218 sq mi
10325,31733,57.034 sq mi
10326,60491,25.445 sq mi
10327,48045,9.225 sq mi
10328,21131,22.226 sq mi
10329,30663,55.212 sq mi
10330,30434,1.786 sq mi
10331,18976,10.832 sq mi
10332,33023,9.637 sq mi
10333,65542,217.376 sq mi
10334,37058,11.811 sq mi
10335,57042,4.281 sq mi
10336,76031,72.476 sq mi
10337,81435,0.43 sq mi
10338,37419,44.658 sq mi
10339,28584,57.532 sq mi
10340,77302,57.68 sq mi
10341,22315,5.466 sq mi
10342,31028,3.559 sq mi
10343,30625,45.353 sq mi
10344,92861,2.126 sq mi
10345,61071,2.096 sq mi
10346,36752,149.46 sq mi
10347,61834,107.309 sq mi
10348,29666,123.465 sq mi
10349,94960,5.934 sq mi
10350,27358,54.464 sq mi
10351,38079,105.869 sq mi
10352,39846,86.4 sq mi
10353,46409,3.568 sq mi
10354,36925,0.914 sq mi
10355,21727,32.006 sq mi
10356,33708,4.655 sq mi
10357,42748,131.675 sq mi
10358,35184,141.572 sq mi
10359,36110,1.868 sq mi
10360,44830,119.114 sq mi
