06102 is 0 sq mi
96710 is 38.276 sq mi
96720 is 299.526 sq mi
08724 is 1.846 sq mi
08724 is 1.846 sq mi
59804 is 1.131 sq mi
87401 is 1.085 sq mi
80204 is 5.563 sq mi
60612 is 3.747 sq mi
55435 is 2.953 sq mi
60453 is 8.457 sq mi
60026 is 4.074 sq mi
38261 is 186.296 sq mi
32817 is 11.223 sq mi
61604 is 0 sq mi
80304 is 9.145 sq mi
46617 is 2.604 sq mi
87112 is 8.078 sq mi
06790 is 41.573 sq mi
06883 is 19.799 sq mi
06109 is 0.8 sq mi
46131 is 0.194 sq mi
94143 is 0 sq mi
11724 is 3.859 sq mi
84098 is 0.014 sq mi
31634 is 271.834 sq mi
60637 is 0.738 sq mi
44130 is 0.022 sq mi
95116 is 3.58 sq mi
92083 is 5.571 sq mi
10020 is 0 sq mi
06901 is 0.465 sq mi
06901 is 0.465 sq mi
75240 is 3.768 sq mi
19107 is 0.549 sq mi
60463 is 5.378 sq mi
02360 is 13.106 sq mi
02360 is 13.106 sq mi
08520 is 0.12 sq mi
95258 is 3.223 sq mi
61764 is 0.513 sq mi
60901 is 95.746 sq mi
60304 is 1.533 sq mi
60527 is 0.362 sq mi
60563 is 15.162 sq mi
62864 is 0.642 sq mi
33603 is 4.136 sq mi
01655 is 0 sq mi
32806 is 6.66 sq mi
33614 is 9.777 sq mi
48731 is 48.61 sq mi
59107 is 0 sq mi
21224 is 9.475 sq mi
24382 is 0.453 sq mi
24501 is 0.185 sq mi
20170 is 8.763 sq mi
28144 is 0.43 sq mi
27834 is 1.118 sq mi
30165 is 166.162 sq mi
31408 is 24.396 sq mi
31901 is 0.288 sq mi
30253 is 0.493 sq mi
30106 is 12.395 sq mi
31510 is 18.377 sq mi
31204 is 14.628 sq mi
30904 is 10.361 sq mi
30110 is 69.578 sq mi
30084 is 15.259 sq mi
07111 is 0.002 sq mi
07111 is 0.002 sq mi
30096 is 22.88 sq mi
30033 is 0.038 sq mi
30030 is 6.512 sq mi
30909 is 26.009 sq mi
30236 is 32.197 sq mi
